ID_event,Year,Month,TimeStep,Lat,Lon,Vmax_ms,RMW_km,category,r_km,source,geometry
034484,344,8,9.0,14.5,320.7,43.3,18.5200004578,2,2391.659302669516,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (320.7 14.5)
034484,344,8,10.0,14.5,320.1,43.5,18.5200004578,2,2327.5974563739587,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (320.1 14.5)
034484,344,8,11.0,14.5,319.5,44.3,18.5200004578,2,2263.542652534087,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (319.5 14.5)
034484,344,8,12.0,14.5,318.9,45.0,18.5200004578,2,2199.4960546688267,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (318.9 14.5)
034484,344,8,13.0,14.5,318.4,45.5,18.5200004578,2,2146.1310813765126,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (318.4 14.5)
034484,344,8,14.0,14.4,317.9,45.3,18.5200004578,2,2094.2958175483996,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (317.9 14.4)
034484,344,8,15.0,14.4,317.4,45.6,18.5200004578,2,2040.960635990749,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (317.4 14.4)
034484,344,8,16.0,14.4,316.8,46.1,18.5200004578,2,1976.9726975550755,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (316.8 14.4)
034484,344,8,17.0,14.5,316.2,46.5,18.5200004578,2,1911.425950125391,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (316.2 14.5)
034484,344,8,18.0,14.5,315.6,47.8,18.5200004578,2,1847.4518128976472,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (315.6 14.5)
034484,344,8,19.0,14.5,315.1,49.5,18.5200004578,3,1794.1550408904118,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (315.1 14.5)
034484,344,8,20.0,14.5,314.5,50.8,18.5200004578,3,1730.2192780057412,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (314.5 14.5)
034484,344,8,21.0,14.6,313.9,52.3,18.5200004578,3,1664.6961489087973,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (313.9 14.6)
034484,344,8,22.0,14.7,313.3,53.7,18.5200004578,3,1599.209011453964,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (313.3 14.7)
034484,344,8,23.0,14.7,312.6,55.6,18.5200004578,3,1524.637366234462,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (312.6 14.7)
034484,344,8,24.0,14.8,312.0,56.7,18.5200004578,3,1459.1803169952111,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (312 14.8)
034484,344,8,25.0,15.0,311.3,58.0,18.5200004578,3,1381.6638935443023,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (311.3 15)
034484,344,8,26.0,15.1,310.7,58.8,18.5200004578,4,1316.3366209729306,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (310.7 15.1)
034484,344,8,27.0,15.3,310.2,59.4,18.5200004578,4,1260.4832295760539,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (310.2 15.3)
034484,344,8,28.0,15.5,309.8,59.5,18.5200004578,4,1215.603284085883,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (309.8 15.5)
034484,344,8,29.0,15.7,309.5,59.5,18.5200004578,4,1181.7492045183744,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (309.5 15.7)
034484,344,8,30.0,15.9,309.1,59.1,18.5200004578,4,1137.6029409167113,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (309.1 15.9)
034484,344,8,31.0,16.0,308.6,58.7,18.5200004578,4,1083.643124513757,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (308.6 16)
034484,344,8,32.0,16.2,308.2,58.2,18.5200004578,4,1040.1604822882641,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (308.2 16.2)
034484,344,8,33.0,16.4,307.8,58.4,18.5200004578,4,997.1929226295282,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (307.8 16.4)
034484,344,8,34.0,16.4,307.3,57.1,18.5200004578,3,943.8425011715327,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (307.3 16.4)
034484,344,8,35.0,16.4,306.8,55.9,18.5200004578,3,890.4923761988814,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (306.8 16.4)
034484,344,8,36.0,16.4,306.3,56.3,18.5200004578,3,837.1429586470649,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (306.3 16.4)
034484,344,8,37.0,16.5,305.8,57.1,18.5200004578,3,783.9920582653549,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (305.8 16.5)
034484,344,8,38.0,16.5,305.3,58.4,18.5200004578,4,730.688488848645,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (305.3 16.5)
034484,344,8,39.0,16.5,304.8,59.3,18.5200004578,4,677.3921125773219,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (304.8 16.5)
034484,344,8,40.0,16.5,304.3,59.8,18.5200004578,4,624.1051372713374,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (304.3 16.5)
034484,344,8,41.0,16.5,303.8,60.8,18.5200004578,4,570.8305641494578,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (303.8 16.5)
034484,344,8,42.0,16.3,303.3,61.1,18.5200004578,4,516.8686906623171,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (303.3 16.3)
034484,344,8,43.0,16.2,302.9,61.0,18.5200004578,4,474.1532649450802,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (302.9 16.2)
034484,344,8,44.0,16.1,302.5,60.2,18.5200004578,4,431.67707586612954,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (302.5 16.1)
034484,344,8,45.0,16.1,302.1,59.8,18.5200004578,4,388.9589294466864,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (302.1 16.1)
034484,344,8,46.0,16.1,301.6,59.4,18.5200004578,4,335.56611080985346,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (301.6 16.1)
034484,344,8,47.0,16.1,301.2,59.0,18.5200004578,4,292.85783527225766,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (301.2 16.1)
034484,344,8,48.0,16.1,300.7,58.7,18.5200004578,4,239.48497732975866,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (300.7 16.1)
034484,344,8,49.0,16.2,300.3,59.6,18.5200004578,4,196.45459938193977,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (300.3 16.2)
034484,344,8,50.0,16.2,300.0,61.2,18.5200004578,4,164.41174988026066,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (300 16.2)
034484,344,8,51.0,16.2,299.7,62.4,18.5200004578,4,132.36882923209518,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (299.7 16.2)
034484,344,8,52.0,16.2,299.3,64.1,18.5200004578,4,89.64488463261794,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (299.3 16.2)
034484,344,8,53.0,16.2,298.9,65.3,18.5200004578,4,46.92108124114377,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298.9 16.2)
034484,344,8,54.0,16.2,298.6,64.4,18.6947174432,4,14.879518030964343,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298.6 16.2)
034484,344,8,55.0,16.3,298.3,63.1,18.8694344287,4,20.594795523751564,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298.3 16.3)
034484,344,8,56.0,16.4,298.1,62.5,19.0441514141,4,44.60388821760161,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298.1 16.4)
034484,344,8,57.0,16.5,298.0,61.2,19.2188683996,4,59.572181215535856,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298 16.5)
034484,344,8,58.0,16.5,298.0,59.3,19.393585385,4,59.572181215535856,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298 16.5)
034484,344,8,59.0,16.5,298.0,57.5,19.5683023705,3,59.572181215535856,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298 16.5)
034484,344,8,60.0,16.6,297.9,55.8,19.7430193559,3,74.71508780847932,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.9 16.6)
034484,344,8,61.0,16.6,297.8,54.2,19.9177363414,3,83.50424038255905,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.8 16.6)
034484,344,8,62.0,16.7,297.6,54.8,20.0924533268,3,107.48110386537826,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.6 16.7)
034484,344,8,63.0,16.8,297.4,55.5,20.2671703123,3,131.47279339326158,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.4 16.8)
034484,344,8,64.0,16.9,297.3,54.7,20.4418872977,3,146.34789730564026,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.3 16.9)
034484,344,8,65.0,17.0,297.1,52.4,20.6166042832,3,170.29563328423268,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.1 17)
034484,344,8,66.0,17.0,296.9,49.2,20.791321268599997,3,188.78264437638313,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.9 17)
034484,344,8,67.0,17.0,296.8,47.9,20.966038254100003,2,198.23940837105107,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.8 17)
034484,344,8,68.0,17.1,296.6,45.6,21.1407552395,2,222.23575219799133,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.6 17.1)
034484,344,8,69.0,17.3,296.5,43.9,21.315472225,2,242.16114351380676,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.5 17.3)
034484,344,8,70.0,17.4,296.5,42.2,21.4901892104,2,247.93142854770053,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.5 17.4)
034484,344,8,71.0,17.5,296.5,39.1,21.664906195900002,1,254.0576777860718,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.5 17.5)
034484,344,8,72.0,17.6,296.5,38.1,21.839623181300002,1,260.51477993822067,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.5 17.6)
034484,344,8,73.0,17.6,296.5,37.2,22.014340166799997,1,260.51477993822067,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.5 17.6)
034484,344,8,74.0,17.6,296.5,39.2,22.189057152199997,1,260.51477993822067,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.5 17.6)
034484,344,8,75.0,17.6,296.4,40.7,22.3637741377,1,269.11379062123206,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.4 17.6)
034484,344,8,76.0,17.6,296.3,41.9,22.5384911231,1,277.85428967799515,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.3 17.6)
034484,344,8,77.0,17.6,296.3,42.8,22.7132081086,2,277.85428967799515,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.3 17.6)
034484,344,8,78.0,17.6,296.2,44.8,22.887925094,2,286.72333582123633,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.2 17.6)
034484,344,8,79.0,17.5,296.1,44.5,23.062642079499998,2,290.05503086752884,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.1 17.5)
034484,344,8,80.0,17.4,296.0,43.6,23.237359064899998,2,294.16530265017076,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296 17.4)
034484,344,8,81.0,17.4,295.9,44.0,23.4120760504,2,303.6874525909277,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.9 17.4)
034484,344,8,82.0,17.4,295.9,44.5,23.5867930358,2,303.6874525909277,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.9 17.4)
034484,344,8,83.0,17.4,295.8,44.5,23.7615100213,2,313.28204797239874,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.8 17.4)
034484,344,8,84.0,17.4,295.7,42.9,23.9362270067,2,322.9426294827236,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.7 17.4)
034484,344,8,85.0,17.4,295.5,40.9,24.1109439922,1,342.4393657737774,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.5 17.4)
034484,344,8,86.0,17.5,295.4,41.5,24.285660977600003,1,356.55706798022834,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.4 17.5)
034484,344,8,87.0,17.6,295.3,42.3,24.4603779631,2,370.7661260958753,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.3 17.6)
034484,344,8,88.0,17.6,295.2,41.3,24.6350949485,1,380.446599268576,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.2 17.6)
034484,344,8,89.0,17.5,295.1,39.9,24.809811934000003,1,385.954629414915,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.1 17.5)
034484,344,8,90.0,17.4,294.9,38.1,24.9845289194,1,402.0252971917673,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.9 17.4)
034484,344,8,91.0,17.4,294.6,38.0,25.159245904899997,1,432.2785913374769,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.6 17.4)
034484,344,8,92.0,17.2,294.3,39.5,25.3339628903,1,457.0554619623185,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.3 17.2)
034484,344,8,93.0,17.0,294.1,40.4,25.5086798758,1,473.29024055601843,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.1 17)
034484,344,8,94.0,16.9,294.1,40.3,25.6833968612,1,471.4397780614965,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.1 16.9)
034484,344,8,95.0,16.8,294.1,38.9,25.8581138467,1,469.84493380834516,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.1 16.8)
034484,344,8,96.0,16.6,294.1,36.3,26.0328308321,1,467.43214661012235,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.1 16.6)
034484,344,8,97.0,16.4,294.0,34.3,26.207547817600002,1,476.73072774877335,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294 16.4)
034484,344,8,98.0,16.4,293.8,33.1,26.382264803,1,498.05783181975306,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.8 16.4)
034484,344,8,99.0,16.5,293.6,32.0,26.5569817885,0,519.854626457139,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.6 16.5)
034484,344,8,100.0,16.6,293.4,29.8,26.7316987739,0,541.8220867071884,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.4 16.6)
034484,344,8,101.0,16.6,293.2,29.1,26.9064157594,0,563.0904596670516,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.2 16.6)
034484,344,8,102.0,16.6,293.2,25.9,27.0811327448,0,563.0904596670516,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.2 16.6)
034484,344,8,103.0,16.5,293.2,23.7,27.255849730300003,0,562.4601862387046,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.2 16.5)
034484,344,8,104.0,16.4,293.1,19.8,27.430566715700003,0,572.7150939211886,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.1 16.4)
034484,344,8,105.0,16.4,293.1,18.1,27.605283701199998,0,572.7150939211886,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.1 16.4)
034484,344,8,106.0,16.4,293.2,17.7,27.780000686599998,0,562.0487885302935,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.2 16.4)
047794,477,9,0.0,16.9,302.6,18.108442306500002,74.08000183109999,0,448.1762744588624,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (302.6 16.9)
047794,477,9,1.0,16.8,302.0,19.5,72.5086078066,0,383.3458850081009,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (302 16.8)
047794,477,9,2.0,16.7,301.4,22.1,70.9372137821,0,318.4815514697429,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (301.4 16.7)
047794,477,9,3.0,16.6,300.7,23.1,69.36581975760001,0,243.08855622364095,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (300.7 16.6)
047794,477,9,4.0,16.4,299.9,23.9,67.7944257332,0,155.2920756320524,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (299.9 16.4)
047794,477,9,5.0,16.3,299.2,26.7,66.22303170869999,0,79.7601819320877,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (299.2 16.3)
047794,477,9,6.0,16.2,298.5,31.1,64.6516376842,0,4.20436170003294,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (298.5 16.2)
047794,477,9,7.0,16.1,297.9,34.4,63.0802436597,1,60.88171179929162,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.9 16.1)
047794,477,9,8.0,16.0,297.4,37.9,61.508849635299995,1,115.46437691889842,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297.4 16)
047794,477,9,9.0,15.9,297.0,39.5,59.9374556108,1,159.60821657698995,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (297 15.9)
047794,477,9,10.0,15.7,296.7,42.2,58.3660615863,2,196.26471640495265,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.7 15.7)
047794,477,9,11.0,15.6,296.4,44.3,56.794667561800004,2,230.2401293865459,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296.4 15.6)
047794,477,9,12.0,15.5,296.0,45.0,55.2232735374,2,274.4844824462411,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (296 15.5)
047794,477,9,13.0,15.3,295.6,45.2,53.6518795129,2,322.10032155325615,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.6 15.3)
047794,477,9,14.0,15.2,295.2,43.2,52.0804854884,2,366.34843635373926,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (295.2 15.2)
047794,477,9,15.0,15.0,294.8,41.1,50.509091463999994,1,414.16402009200687,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.8 15)
047794,477,9,16.0,14.8,294.4,42.9,48.9376974395,2,462.1442785440319,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294.4 14.8)
047794,477,9,17.0,14.7,294.0,44.8,47.366303415,2,506.3792862771813,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (294 14.7)
047794,477,9,18.0,14.6,293.5,45.1,45.7949093905,2,560.8182039298638,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.5 14.6)
047794,477,9,19.0,14.6,293.1,47.3,44.223515366099996,2,601.6503449150404,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (293.1 14.6)
047794,477,9,20.0,14.6,292.5,50.7,42.6521213416,3,663.3844366568762,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (292.5 14.6)
047794,477,9,21.0,14.7,291.9,52.9,41.0807273171,3,722.763530900973,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (291.9 14.7)
047794,477,9,22.0,14.9,291.3,52.0,39.509333292600004,3,780.7121927273449,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (291.3 14.9)
047794,477,9,23.0,15.1,290.8,52.9,37.937939268200005,3,829.4628044641415,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (290.8 15.1)
047794,477,9,24.0,15.4,290.4,55.0,36.366545243699996,3,867.1828744362446,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (290.4 15.4)
047794,477,9,25.0,15.7,289.9,57.9,34.7951512192,3,917.1283914575597,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (289.9 15.7)
047794,477,9,26.0,16.0,289.4,58.3,33.2237571948,4,968.4399480520935,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (289.4 16)
047794,477,9,27.0,16.2,288.9,60.5,31.652363170300003,4,1021.092422204736,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (288.9 16.2)
047794,477,9,28.0,16.4,288.2,64.2,30.080969145799997,4,1095.5097452165037,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (288.2 16.4)
047794,477,9,29.0,16.6,287.6,67.3,28.509575121300003,4,1159.577286915538,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (287.6 16.6)
047794,477,9,30.0,16.8,287.0,69.7,26.9381810969,4,1223.9091596485423,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (287 16.8)
047794,477,9,31.0,17.0,286.4,71.2,25.366787072399998,5,1288.4537430291773,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (286.4 17)
047794,477,9,32.0,17.2,285.8,71.9,23.7953930479,5,1353.1689473217987,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (285.8 17.2)
047794,477,9,33.0,17.3,285.3,73.0,22.2239990234,5,1406.7867439464837,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (285.3 17.3)
047794,477,9,34.0,17.4,284.8,72.4,22.576760973200003,5,1460.402035237284,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (284.8 17.4)
047794,477,9,35.0,17.5,284.2,70.2,22.9295229231,5,1524.600852088536,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (284.2 17.5)
047794,477,9,36.0,17.7,283.7,67.0,23.2822848729,4,1578.9078037610043,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (283.7 17.7)
047794,477,9,37.0,17.9,283.1,64.2,23.6350468227,4,1643.8754917636486,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (283.1 17.9)
047794,477,9,38.0,18.1,282.6,59.9,23.9878087725,4,1698.3599858895395,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (282.6 18.1)
047794,477,9,39.0,18.2,282.1,57.0,24.3405707223,3,1751.9499665428214,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (282.1 18.2)
047794,477,9,40.0,18.1,281.7,54.4,24.693332672100002,3,1793.2172185624588,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (281.7 18.1)
047794,477,9,41.0,18.0,281.3,51.7,25.0460946219,3,1834.6491706130926,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (281.3 18)
047794,477,9,42.0,17.9,281.1,50.2,25.3988565717,3,1855.100670502101,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (281.1 17.9)
047794,477,9,43.0,17.7,280.9,46.8,25.751618521599998,2,1875.1409308998686,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280.9 17.7)
047794,477,9,44.0,17.5,280.8,44.2,26.1043804714,2,1884.9040108612594,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280.8 17.5)
047794,477,9,45.0,17.5,280.7,44.1,26.4571424212,2,1895.5067702084107,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280.7 17.5)
047794,477,9,46.0,17.6,280.6,43.7,26.809904371,2,1906.4737988828545,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280.6 17.6)
047794,477,9,47.0,17.7,280.5,44.6,27.1626663208,2,1917.4879681262762,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280.5 17.7)
047794,477,9,48.0,17.8,280.3,47.2,27.5154282706,2,1939.1277984470687,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280.3 17.8)
047794,477,9,49.0,18.0,280.0,49.6,27.8681902204,3,1971.9293344696378,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (280 18)
047794,477,9,50.0,18.3,279.8,52.0,28.2209521702,3,1995.0451983193707,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (279.8 18.3)
047794,477,9,51.0,18.6,279.5,52.5,28.57371412,3,2029.0886198122735,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (279.5 18.6)
047794,477,9,52.0,18.9,279.1,51.0,28.926476069899998,3,2073.951493283468,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (279.1 18.9)
047794,477,9,53.0,19.2,278.8,49.9,29.2792380197,3,2108.626229667219,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278.8 19.2)
047794,477,9,54.0,19.4,278.6,49.2,29.631999969499997,3,2131.9103499557027,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278.6 19.4)
047794,477,9,55.0,19.6,278.5,50.1,29.9847619193,3,2144.9202352522475,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278.5 19.6)
047794,477,9,56.0,19.9,278.4,52.4,30.3375238691,3,2159.5692522595805,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278.4 19.9)
047794,477,9,57.0,20.3,278.2,56.1,30.690285818899998,3,2186.607799518607,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278.2 20.3)
047794,477,9,58.0,20.6,278.1,57.2,31.0430477687,3,2202.1658710903653,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278.1 20.6)
047794,477,9,59.0,21.0,278.0,57.4,31.3958097185,3,2220.103479583785,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (278 21)
047794,477,9,60.0,21.4,277.8,58.2,31.7485716684,4,2248.8957472522807,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.8 21.4)
047794,477,9,61.0,21.7,277.6,57.9,32.1013336182,3,2275.912950430825,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.6 21.7)
047794,477,9,62.0,22.1,277.5,58.4,32.454095568,4,2295.5924394023773,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.5 22.1)
047794,477,9,63.0,22.5,277.5,59.9,32.806857517800005,4,2305.944505992637,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.5 22.5)
047794,477,9,64.0,22.9,277.6,61.6,33.1596194676,4,2307.1743213784634,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.6 22.9)
047794,477,9,65.0,23.3,277.7,63.7,33.5123814174,4,2309.326634099472,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.7 23.3)
047794,477,9,66.0,23.8,277.8,65.0,33.8651433672,4,2315.7362939232044,STORM_DATA_IBTRACS_NA_1000_YEARS_0.txt,POINT (277.8 23.8)
